image_id,mask_num,xmin,ymin,xmax,ymax
0310955c56b7cbdb,2,257,163,367,233
0310b4e13ca3373c,1,568,135,657,198
0311ef589ca1c4a2,1,176,295,378,412
031243949a1c695e,1,305,180,422,268
031345c449eedb01,1,518,302,598,350
031345c449eedb01,2,384,186,463,242
031345c449eedb01,3,238,228,314,285
031345c449eedb01,4,357,437,429,481
0314e0d3ccd147c6,1,171,358,345,462
03150338b5e62ba1,1,211,409,561,698
031545fc9bc01ee8,1,422,136,523,209
031545fc9bc01ee8,2,282,144,389,225
031731fd2bc17cb8,1,276,163,336,203
031731fd2bc17cb8,2,399,210,446,242
031731fd2bc17cb8,3,666,183,721,218
031731fd2bc17cb8,4,532,157,584,189
03174ad7b5cf4a3b,1,367,156,447,210
03174ad7b5cf4a3b,2,209,124,287,181
03174ad7b5cf4a3b,3,560,161,639,217
0317ff4d526a974f,1,383,165,500,239
031896def7d34c73,1,175,259,357,388
0318fc316ba3c711,1,371,326,416,354
0318fc316ba3c711,2,625,264,672,293
0318fc316ba3c711,3,296,285,342,325
0318fc316ba3c711,4,502,271,552,305
0318fc316ba3c711,5,236,321,280,356
0318fc316ba3c711,6,347,166,378,189
0318fc316ba3c711,7,117,279,161,310
0318fc316ba3c711,8,189,362,228,390
0319fa7510381a86,1,330,167,449,244
031b25f04bd4e341,1,502,225,574,291
031b25f04bd4e341,2,376,190,471,276
031b662538028dc9,1,676,125,708,149
031c1ea4884e642a,1,282,265,548,464
031ce7d43f288995,1,485,153,541,190
031ce7d43f288995,2,174,151,242,188
031d7b676a857ed7,1,382,205,410,220
031d9b1753340e85,1,289,192,380,255
0320ec57c9d0b7c4,1,328,95,413,153
032163cdfac1810e,1,238,86,310,132
032331549f3582b4,1,344,325,532,448
0323afc0e9dd5012,1,486,178,546,226
0323afc0e9dd5012,2,372,234,425,276
0323afc0e9dd5012,3,299,159,348,190
0323afc0e9dd5012,4,161,217,211,264
032511a63ac0c81c,1,465,165,657,291
032511a63ac0c81c,2,141,261,321,396
032584725aee1a8f,1,266,264,435,385
0325867974114ae9,1,723,175,746,188
0325867974114ae9,2,491,158,525,179
0325867974114ae9,3,65,151,109,176
0325867974114ae9,4,240,146,278,171
0325867974114ae9,5,551,183,582,199
0325867974114ae9,6,633,182,658,198
0325867974114ae9,7,389,177,423,200
0326599fbe121936,1,185,364,447,541
0327c72d912dc2b9,1,200,118,303,192
0328c1f23bb9b0c8,1,457,259,510,294
0328c1f23bb9b0c8,2,355,243,411,278
0328c1f23bb9b0c8,3,203,250,262,284
0328c1f23bb9b0c8,4,309,259,346,279
0328f8a45cb9f5d3,1,217,115,295,166
0328f8a45cb9f5d3,2,391,128,454,176
0328f8a45cb9f5d3,3,547,191,626,244
03293802c934d3e5,1,187,278,385,437
0329a9f565b583a6,1,200,175,246,216
0329a9f565b583a6,2,482,152,540,187
0329ce31c2098758,1,152,282,211,327
0329ce31c2098758,2,467,311,533,346
032bd8603fbd10db,1,281,151,332,182
032bd8603fbd10db,2,140,145,191,178
032bd8603fbd10db,3,605,205,653,242
032bd8603fbd10db,4,453,131,504,170
032bd8603fbd10db,5,366,183,414,219
032bfba911a5286c,1,292,124,403,199
032d8ad6facf750b,1,331,227,380,264
032d8ad6facf750b,2,510,185,572,226
032d8ad6facf750b,3,74,166,132,207
032d8ad6facf750b,4,699,186,764,225
032d8ad6facf750b,5,432,145,490,186
032dceb80b66cf83,1,204,123,241,142
032dceb80b66cf83,2,-5,168,26,190
0330714bb1443518,1,542,118,639,189
0330714bb1443518,2,166,123,260,196
0330714bb1443518,3,368,107,456,175
0331d76e914912c2,1,130,239,320,398
0331d76e914912c2,2,531,317,660,406
033210d8d4a76eff,1,378,108,453,161
0336f9e8980b56cb,1,250,208,410,314
033a45855b08f071,1,475,148,578,214
033a45855b08f071,2,277,169,392,237
033ab687acb4fb5e,1,256,114,346,181
033ab687acb4fb5e,2,243,380,264,396
033ac4bd66909f47,1,357,239,590,361
033ac4bd66909f47,2,171,200,363,315
033aec2ef64a61ab,1,636,153,700,194
033aec2ef64a61ab,2,264,93,321,135
033aec2ef64a61ab,3,125,107,180,145
033aec2ef64a61ab,4,446,193,504,228
033cc4cc788cfe23,1,189,228,252,276
033cc4cc788cfe23,2,269,746,297,764
033cc4cc788cfe23,3,104,189,163,229
033d61767158a282,1,454,186,545,249
033d61767158a282,2,285,122,379,187
033d6b9d32b335b3,1,213,182,293,234
033d6b9d32b335b3,2,629,191,692,233
033e34e19dc38353,1,331,221,450,303
033e48921cc2f3e4,1,469,281,521,318
033e48921cc2f3e4,2,371,245,419,277
033e48921cc2f3e4,3,251,221,303,254
033ea45b7f3b62ed,1,457,116,521,160
033ea45b7f3b62ed,2,586,104,661,153
033ea45b7f3b62ed,3,290,116,357,161
033ea45b7f3b62ed,4,140,107,209,157
033ef31bfac41a5a,1,274,223,399,310
033ef31bfac41a5a,2,78,297,173,362
033ef31bfac41a5a,3,517,267,677,382
033f61c11a902128,1,216,105,312,178
034069ab90c587d0,1,400,246,675,419
03411a98711f80c7,1,317,161,364,194
03411a98711f80c7,2,453,160,502,192
03411a98711f80c7,3,403,156,437,175
03425a5db8db629b,1,535,130,614,182
03425a5db8db629b,2,423,187,487,243
03425a5db8db629b,3,364,117,435,161
03425a5db8db629b,4,118,139,178,182
03425a5db8db629b,5,252,189,310,231
03427a77c2eb287b,1,291,225,451,321
0343dafaa53eaa69,1,264,149,315,185
0343dafaa53eaa69,2,412,172,465,211
03440db5b0359b28,1,396,193,535,284
0344c5f262dd443e,1,227,234,329,314
0346a5a7fda65541,1,317,119,428,197
0346ec4a53a7554b,1,325,275,596,446
03471ea54578bcd5,1,261,300,493,462
03473692ec3ff579,1,52,437,202,551
034851e4ec3464aa,1,283,203,478,340
0348a084d55c4275,1,490,188,542,230
0348a084d55c4275,2,367,154,421,193
0348a084d55c4275,3,193,137,250,176
034b20521103d882,1,83,221,145,271
034b20521103d882,2,650,235,706,291
034b20521103d882,3,153,182,209,217
034b5f7c8d02d8df,1,295,491,329,516
034b5f7c8d02d8df,2,239,472,273,493
034b5f7c8d02d8df,3,166,489,199,509
034b5f7c8d02d8df,4,93,464,125,486
034c1a83fb59b107,1,125,125,171,164
034f7c39211b05c5,1,435,144,513,203
034f7c39211b05c5,2,235,134,321,193
034fbad7f5ba234c,1,360,100,398,122
03519ff743e75a5b,1,358,100,490,191
03519ff743e75a5b,2,710,117,801,182
03519ff743e75a5b,3,36,105,78,135
0352878ec7bc2372,1,210,218,338,306
0352c33fcac20cc6,1,350,314,445,391
0357538afacd28c0,1,346,217,536,326
0357b0644ec82621,1,142,260,239,335
0357b0644ec82621,2,461,296,572,375
0357ea9909e066b0,1,354,137,435,194
0358473a3b29980d,1,251,193,334,252
0358473a3b29980d,2,428,178,503,231
03586540a98f61df,1,249,269,328,331
035a2727c1c8a531,1,496,148,625,231
035a2727c1c8a531,2,149,306,268,393
035a5e14f05bd2ac,1,246,175,347,246
035a5e14f05bd2ac,2,111,154,210,229
035a8717623b05a6,1,249,255,301,289
035ca93ba11c41fe,1,239,320,311,385
035ca93ba11c41fe,2,93,358,151,392
035cddcb5388468b,1,257,165,339,224
035fe6e80f7062f3,1,503,188,615,260
035fe6e80f7062f3,2,230,228,331,290
035fe6e80f7062f3,3,367,202,454,267
0361903e3530bc70,1,549,290,710,395
0361903e3530bc70,2,370,327,519,414
0364e355ecc2a5f7,1,157,258,609,586
0366c53ef53bbab2,1,234,158,273,178
0366c53ef53bbab2,2,420,165,457,189
03680c1b2cbabee8,1,458,206,548,271
03680c1b2cbabee8,2,242,168,345,242
03695504a69da3ea,1,139,82,255,167
03695504a69da3ea,2,286,390,407,465
036a6d0a7b600f80,1,415,231,539,312
036b641b218b779c,1,67,125,97,140
036b641b218b779c,2,205,111,228,128
036b641b218b779c,3,252,110,278,127
036b641b218b779c,4,148,105,175,124
036b641b218b779c,5,344,108,363,122
036b641b218b779c,6,720,111,747,127
036b641b218b779c,7,177,146,202,160
036b641b218b779c,8,328,142,350,157
036b641b218b779c,9,439,125,459,140
036b641b218b779c,10,278,117,299,131
036b641b218b779c,11,494,135,513,146
036b641b218b779c,12,621,107,643,125
036b641b218b779c,13,392,123,411,135
036b641b218b779c,14,420,103,445,121
036d4524b9f4fdc6,1,624,137,741,211
036d4524b9f4fdc6,2,79,141,109,163
036dd2bfcca67d9a,1,414,271,510,332
037031538a9612bc,1,242,228,380,318
037031538a9612bc,2,410,198,555,295
03708e6a8f380e46,1,525,228,681,323
03708e6a8f380e46,2,139,203,280,300
0371888bad149cac,1,570,171,703,242
037275840e3bd069,1,242,106,358,189
037275840e3bd069,2,678,353,800,425
0376e7c0565b8a67,1,678,232,715,256
03780da76aee2832,1,67,138,119,174
03780da76aee2832,2,411,164,461,198
03780da76aee2832,3,251,175,299,207
03780da76aee2832,4,619,129,678,167
03782506f0774c06,1,300,153,372,203
037cf9e54d740e86,1,353,213,424,262
037cf9e54d740e86,2,583,193,662,250
037cf9e54d740e86,3,126,192,198,242
037d8fa433c267b5,1,359,153,452,216
037d8fa433c267b5,2,514,138,596,197
037d8fa433c267b5,3,222,217,306,274
037daf7949507f2a,1,317,124,399,177
037dff8086c1210b,1,319,143,388,192
037dff8086c1210b,2,633,198,712,250
037ece25f177d737,1,321,192,426,267
037ece25f177d737,2,453,200,571,289
037fb40579c8d16a,1,222,367,482,531
038109ef65760a4d,1,200,296,255,335
038109ef65760a4d,2,542,300,596,333
0381367fcf78c5e4,1,416,240,482,285
0381367fcf78c5e4,2,221,195,301,251
03813d98fe561cc6,1,457,217,543,277
03813d98fe561cc6,2,366,256,441,308
038145795b536ffa,1,146,187,282,288
0381ae1e255f1135,1,63,232,253,332
0381ae1e255f1135,2,377,269,595,396
038234ef6dc77625,1,172,434,264,489
038267661dbe4f80,1,185,348,274,396
038300a7931514b2,1,419,193,495,242
03857db187dbd72b,1,651,167,727,214
03857db187dbd72b,2,200,275,269,318
0386204e21add055,1,120,308,298,457
03866b54dedc2705,1,592,155,640,185
03886a1904ce69d4,1,203,65,242,88
03886a1904ce69d4,2,436,157,554,246
038956796518d5cf,1,571,142,635,188
038a30261098bcb4,1,311,185,473,289
038b8555e46485b7,1,449,185,580,275
038c6c4ee3222a41,1,125,135,165,159
038c6c4ee3222a41,2,536,104,570,131
038c6c4ee3222a41,3,228,154,266,180
038c6c4ee3222a41,4,360,88,392,111
038c6c4ee3222a41,5,453,149,486,170
038d2c9991857fea,1,278,330,425,462
038e072e694ed91a,1,600,185,689,246
038e072e694ed91a,2,402,192,457,232
038e4e94fd239b66,1,181,171,297,255
038e4e94fd239b66,2,447,174,571,260
038e9ec24d30e5fa,1,492,95,592,164
038e9ec24d30e5fa,2,128,169,214,232
038e9ec24d30e5fa,3,301,203,399,284
038eb5bfcee1fcff,1,40,177,89,207
038eec312114aa6b,1,312,115,488,221
038f676abe202e78,1,321,354,360,383
038f676abe202e78,2,263,332,296,359
038f9b2a58f64730,1,292,173,417,258
038f9b2a58f64730,2,99,281,227,358
038f9b2a58f64730,3,435,267,550,341
038fe752ed842b9c,1,185,175,257,228
038fe752ed842b9c,2,51,194,86,219
038fe752ed842b9c,3,22,296,53,316
0391020f86b2390b,1,662,239,747,294
0391020f86b2390b,2,507,203,586,253
0391020f86b2390b,3,285,175,371,227
0391020f86b2390b,4,163,178,246,233
039253b69512767b,1,311,423,422,483
0392ec9070ff1c2f,1,557,126,653,191
0392ec9070ff1c2f,2,176,172,263,241
0392ec9070ff1c2f,3,329,174,416,234
0393ec7708b2d1ec,1,323,254,525,404
03952337cb25d695,1,319,186,435,259
039634f9846acf23,1,268,349,600,575
039673d730c46204,1,422,203,460,226
039673d730c46204,2,336,169,376,196
039673d730c46204,3,571,364,595,382
0396f094de589ef9,1,178,191,386,318
03997b4606324bee,1,344,209,510,334
03997b4606324bee,2,117,323,254,426
039b61cae45268e2,1,353,130,421,196
039bbadfd7f1c67d,1,372,136,461,189
039bbadfd7f1c67d,2,193,132,282,208
039bbadfd7f1c67d,3,475,105,557,167
039dbf38058ffc2d,1,614,330,704,394
039dbf38058ffc2d,2,121,239,226,317
039dbf38058ffc2d,3,404,234,503,307
039e79bb01326c75,1,567,85,620,125
039e79bb01326c75,2,331,152,377,185
039e79bb01326c75,3,194,94,244,130
039e79bb01326c75,4,441,104,493,144
039f4ba0b748fe39,1,169,239,260,303
039f4ba0b748fe39,2,353,236,437,296
039f4ba0b748fe39,3,633,232,719,281
03a0364bfb1c9f1a,1,319,138,395,185
03a12107f3a65933,1,389,107,431,138
03a12107f3a65933,2,453,410,498,438
03a12107f3a65933,3,161,228,234,266
03a15880fe902f05,1,244,273,276,294
03a16013760fa350,1,338,258,542,435
03a1a5c88a99d8f6,1,109,293,288,403
03a1a5c88a99d8f6,2,420,377,487,427
03a39d383cce1668,1,78,392,541,721
03a4c87fb8b4a37f,1,459,114,530,167
03a4ce7908b524f6,1,476,128,549,175
03a5691443bec48f,1,332,247,425,297
03a5691443bec48f,2,446,242,548,311
03a61e0d56090e05,1,380,244,434,285
03a61e0d56090e05,2,77,502,127,535
03a7298a0ced7cd7,1,314,100,356,128
03a7298a0ced7cd7,2,108,94,153,121
03a7aeaa047c60dc,1,464,242,538,282
03a7aeaa047c60dc,2,406,225,464,268
03a7d03cf9c92a2e,1,60,289,128,342
03a7d03cf9c92a2e,2,588,179,660,242
03a7d03cf9c92a2e,3,346,192,419,250
03a8b92a5da73ae8,1,223,196,278,231
03a8b92a5da73ae8,2,464,137,518,179
03a8b92a5da73ae8,3,573,218,632,253
03a8b92a5da73ae8,4,356,147,409,185
03a8b92a5da73ae8,5,92,213,148,247
03a94e6ca3481fb7,1,635,284,699,319
03a94e6ca3481fb7,2,312,132,396,180
03a97b254c568207,1,320,192,500,315
03a9b2e14163bbe2,1,92,203,440,553
03a9cfd5d98b415c,1,264,256,321,296
03a9cfd5d98b415c,2,453,214,513,249
03a9cfd5d98b415c,3,350,361,403,397
03a9cfd5d98b415c,4,353,100,417,144
03abbb7abe39fa1d,1,391,114,460,161
03ac319de6eddf7f,1,260,185,417,285
03accde89b58b495,1,277,408,300,425
03ae37e20f7f5226,1,325,122,439,209
03ae37e20f7f5226,2,327,360,496,480
03aea7b93f897b37,1,125,156,177,185
03aea7b93f897b37,2,659,446,716,485
03aea7b93f897b37,3,457,84,476,96
03aea7b93f897b37,4,454,319,538,387
03aeb84eb989e138,1,440,565,498,598
03af895669dfd019,1,317,519,361,549
03b0f40768a8698d,1,493,107,653,225
03b0f40768a8698d,2,307,145,450,245
03b10634112b75d5,1,503,204,559,242
03b10634112b75d5,2,420,204,475,241
03b10634112b75d5,3,243,135,316,177
03b10634112b75d5,4,75,232,100,249
03b10c44ec450225,1,489,204,531,234
03b10c44ec450225,2,345,222,389,253
03b10c44ec450225,3,0,272,53,300
03b10c44ec450225,4,139,214,196,251
03b1736f25a9a6a8,1,310,178,434,285
03b1736f25a9a6a8,2,458,300,591,392
03b1ba1f6a736775,1,556,191,610,225
03b1ba1f6a736775,2,385,189,430,215
03b25160cffcc9c6,1,260,154,452,382
03b30fd2aa0e7c57,1,484,199,553,246
03b31684f313f9db,1,367,241,403,261
03b31684f313f9db,2,480,268,514,292
03b351e2faa608fe,1,417,129,494,184
03b351e2faa608fe,2,164,187,237,235
03b351e2faa608fe,3,279,261,341,303
03b351e2faa608fe,4,600,247,688,302
03b36f1394d830bb,1,243,139,339,200
03b36f1394d830bb,2,706,40,786,94
03b36f1394d830bb,3,442,157,552,227
03b3a7f72ee8a68a,1,368,153,467,222
03b3a7f72ee8a68a,2,117,117,186,167
03b41c50fd2df3d6,1,419,210,548,303
03b456ec029451fb,1,321,269,358,292
03b51991527dae7c,1,240,114,305,160
03b51991527dae7c,2,400,121,456,163
03b57f3680c4e787,1,191,117,232,143
03b57f3680c4e787,2,360,143,392,165
03b57f3680c4e787,3,278,99,317,125
03b57f3680c4e787,4,546,153,589,179
03b57f3680c4e787,5,443,157,482,178
03b6b7eb015e2aa8,1,531,270,632,323
03b6b7eb015e2aa8,2,79,220,117,240
03b6b7eb015e2aa8,3,169,246,273,325
03b70aa4f9f86afc,1,271,226,331,263
03b79338a260ff28,1,358,186,483,277
03b7a07d73dce50f,1,60,138,138,188
03b7a07d73dce50f,2,371,230,432,269
03b884aa67ad378b,1,175,300,428,452
03b8a60febb1445e,1,237,155,369,243
03b8c5d10bdc0dcf,1,205,106,296,178
03b8c5d10bdc0dcf,2,432,157,501,201
03b92b74afeb5a50,1,552,437,614,488
03b92b74afeb5a50,2,325,301,482,424
03b92b74afeb5a50,3,562,292,614,331
03b92b74afeb5a50,4,653,431,711,471
03b92b74afeb5a50,5,660,142,716,181
03b92b74afeb5a50,6,657,285,714,326
03b92b74afeb5a50,7,439,450,472,479
03b92b74afeb5a50,8,571,157,622,192
03b934a43a5a47da,1,493,130,569,182
03b934a43a5a47da,2,291,117,364,167
03bb529be8a1e8df,1,582,76,633,112
03bb529be8a1e8df,2,117,139,160,165
03bb529be8a1e8df,3,495,161,540,189
03bb529be8a1e8df,4,348,132,389,162
03bb529be8a1e8df,5,225,114,269,147
03bbbcc98ba5a851,1,436,252,510,292
03bbbcc98ba5a851,2,286,272,353,314
03bc42d1cdc88605,1,453,156,541,211
03bc42d1cdc88605,2,201,194,301,246
03bc57d37ad650e1,1,206,232,325,303
03bc64158213c1be,1,389,274,478,322
03bc72fa196db87c,1,682,339,767,392
03bc72fa196db87c,2,564,394,637,438
03bc72fa196db87c,3,239,287,285,314
03bc72fa196db87c,4,418,253,466,285
03bc72fa196db87c,5,307,282,349,310
03bc72fa196db87c,6,581,277,626,304
03bc72fa196db87c,7,128,302,187,336
03bc72fa196db87c,8,521,346,563,380
03bdba5bfea570d7,1,462,342,568,417
03bdba5bfea570d7,2,235,312,337,392
03bdba5bfea570d7,3,18,573,50,592
03bf775906a01a98,1,296,276,342,305
03bf775906a01a98,2,404,240,461,277
03c01dc2865cbb40,1,292,246,389,303
03c01dc2865cbb40,2,485,74,535,115
03c01dc2865cbb40,3,288,323,330,349
03c03929c2d9cf58,1,349,193,436,253
03c03929c2d9cf58,2,179,99,280,167
03c0621333a88fb4,1,163,176,364,276
03c062e926ea3ab7,1,298,271,409,349
03c09d03b4be33b5,1,652,253,718,307
03c09d03b4be33b5,2,350,258,417,314
03c09d03b4be33b5,3,514,284,564,324
03c09d03b4be33b5,4,75,285,138,328
03c112927cf07e03,1,597,196,700,275
03c112927cf07e03,2,410,249,500,304
03c1b7e92224192e,1,237,135,339,195
03c1d8830f542ad4,1,193,203,282,260
03c1e5160010bae9,1,197,321,269,370
03c24040c9fad5f3,1,504,177,637,275
03c24040c9fad5f3,2,248,146,371,235
03c306138f18ad1d,1,128,315,173,347
03c3258f4aa6f205,1,149,156,294,255
03c441230e65c2c4,1,67,59,125,96
03c441230e65c2c4,2,567,114,612,146
03c441230e65c2c4,3,455,157,484,175
03c441230e65c2c4,4,270,124,300,146
03c47a0437263dac,1,198,179,352,276
03c47a0437263dac,2,377,238,547,345
03c47d97bda9eadb,1,364,178,442,223
03c47d97bda9eadb,2,610,167,679,212
03c47d97bda9eadb,3,55,156,130,203
03c4ec0cb03d41fd,1,314,190,426,275
03c4ec0cb03d41fd,2,163,178,268,257
03c4ec0cb03d41fd,3,546,204,658,283
03c500b6ad7a8a53,1,314,192,467,307
03c5684bec27b7cf,1,263,39,383,109
03c5684bec27b7cf,2,638,527,734,578
03c5684bec27b7cf,3,2,565,107,629
03c5be3517625777,1,541,256,621,316
03c5be3517625777,2,214,230,301,282
03c6587cb11d55b2,1,203,128,341,228
03c68ccb05ab8ab8,1,489,223,630,310
03c68ccb05ab8ab8,2,203,243,346,346
03c6cbf2140e8199,1,463,194,573,270
03c6cbf2140e8199,2,61,189,165,257
03c83768809e3cb8,1,310,232,473,328
03c8a64b6c013f03,1,278,264,523,421
03c927d3e4dd06b2,1,380,96,471,166
03c9d24552e9a2a2,1,330,124,365,153
03c9d24552e9a2a2,2,579,88,625,121
03cb162c0e6a4dc0,1,348,167,377,183
03cb162c0e6a4dc0,2,600,159,679,210
03cc0326508e8832,1,291,171,373,217
03cc5a558fe4c49a,1,184,135,232,167
03cc5a558fe4c49a,2,264,151,305,178
03cc5a558fe4c49a,3,334,90,382,121
03cc5a558fe4c49a,4,191,257,230,282
03cc5a558fe4c49a,5,315,417,357,442
03ce236270ca5ef2,1,465,470,521,515
03ce236270ca5ef2,2,375,532,417,562
03ce236270ca5ef2,3,194,497,246,536
03ce236270ca5ef2,4,317,452,360,482
03ce236270ca5ef2,5,65,470,125,523
03ce236270ca5ef2,6,200,406,246,439
03cead684b3c328a,1,327,289,438,350
03cead684b3c328a,2,174,229,285,321
03cf1b0fd35a16dc,1,62,630,86,646
03cf5431c88da8d2,1,526,145,661,253
03cf562776b1e206,1,354,257,481,342
03cf6479b95b3520,1,164,257,386,400
03cfabed9af491ba,1,729,242,771,266
03cfabed9af491ba,2,560,185,639,239
03cfabed9af491ba,3,186,184,263,240
03cfabed9af491ba,4,295,225,360,269
03cfabed9af491ba,5,409,141,484,195
03d0e38cd6bf7d06,1,375,171,425,204
03d0e38cd6bf7d06,2,526,229,585,264
03d0e38cd6bf7d06,3,664,237,722,280
03d0e38cd6bf7d06,4,155,264,214,297
03d0e38cd6bf7d06,5,71,212,121,249
03d18376979a3104,1,110,206,167,250
03d18376979a3104,2,586,277,663,329
03d25062d9389415,1,589,264,668,312
03d2526d4e400cc6,1,446,186,529,244
03d2526d4e400cc6,2,256,158,345,221
03d292da460bc466,1,442,192,509,245
03d292da460bc466,2,313,247,378,292
03d30417832e0208,1,321,243,457,342
03d312ce8830b936,1,310,279,385,339
03d312ce8830b936,2,120,264,203,318
03d3a7149588ce81,1,557,119,624,162
03d3a7149588ce81,2,434,136,496,182
03d3b8be45556a16,1,107,209,204,270
03d3b8be45556a16,2,239,231,305,278
03d3b8be45556a16,3,350,203,417,248
03d3dc8dc914a8f3,1,603,89,658,128
03d3dc8dc914a8f3,2,405,144,462,181
03d3dc8dc914a8f3,3,98,161,154,199
03d3dc8dc914a8f3,4,253,141,316,183
03d3dc8dc914a8f3,5,650,178,709,221
03d4ba7c43b3e7bd,1,211,226,335,314
03d60aa381806fbc,1,236,204,326,257
03d60aa381806fbc,2,542,208,614,252
03d60aa381806fbc,3,748,155,780,180
03d60f82e50a53da,1,238,242,432,387
03d6e4b95755fa17,1,246,382,309,417
03d7b902bfbb72c4,1,565,225,676,304
03d7ce4629d8bdf7,1,246,389,342,460
03d7ce4629d8bdf7,2,450,319,539,383
03d7ce4629d8bdf7,3,339,288,427,360
03d7f24a35ee44ea,1,289,250,483,394
03d7f24a35ee44ea,2,529,303,678,424
03d7f24a35ee44ea,3,49,186,235,317
03d8b0c17b93ec2f,1,338,234,409,283
03d8b0c17b93ec2f,2,628,209,670,236
03d8b0c17b93ec2f,3,56,280,152,341
03d8b3f81f140e24,1,348,208,421,252
03d8b3f81f140e24,2,519,223,587,269
03d8b3f81f140e24,3,145,164,218,220
03d8b3f81f140e24,4,426,207,477,240
03d8b3f81f140e24,5,654,103,712,143
03d947caf7222960,1,571,182,647,242
03d947caf7222960,2,439,226,503,274
03d947caf7222960,3,361,214,395,240
03d947caf7222960,4,677,221,746,264
03d947caf7222960,5,52,206,141,268
03d9b5da2ae78fba,1,353,364,514,460
03d9b6353cd6fe5f,1,342,253,468,326
03d9b6353cd6fe5f,2,511,205,650,307
03d9b6353cd6fe5f,3,124,121,192,163
03d9b6353cd6fe5f,4,691,53,778,117
03d9f3525781cd13,1,419,154,534,232
03d9f3525781cd13,2,309,172,414,242
03daf458d5b34a89,1,187,201,235,229
03daf458d5b34a89,2,407,252,445,279
03daf458d5b34a89,3,295,22,324,43
03db01e3d191f111,1,394,308,523,398
03db1b6abb50a046,1,355,85,425,139
03db1b6abb50a046,2,547,59,625,117
03db75fa11251e25,1,557,146,625,178
03db81af6981b98e,1,277,230,375,307
03dd57c9ce0fcc7a,1,489,134,540,170
03dd57c9ce0fcc7a,2,294,70,353,111
03dd57c9ce0fcc7a,3,259,225,310,263
03dd57c9ce0fcc7a,4,382,180,435,211
03dd57c9ce0fcc7a,5,344,322,393,350
03dd57c9ce0fcc7a,6,500,162,536,179
03de239f2fe5dbd8,1,322,250,508,371
03def1e43073c3c5,1,330,403,385,436
03df6502c7548b9e,1,550,528,700,614
03e16661c6e18596,1,428,272,485,313
03e16661c6e18596,2,166,230,218,268
03e2822b74612c1f,1,73,195,128,235
03e2822b74612c1f,2,380,220,432,253
03e2822b74612c1f,3,476,127,561,192
03ea91a1b79487aa,1,468,114,540,162
03ea91a1b79487aa,2,136,103,217,165
03ea91a1b79487aa,3,395,265,464,308
03eb546463a81634,1,453,160,489,184
03eb546463a81634,2,607,72,642,97
03eb546463a81634,3,678,201,717,227
03eb546463a81634,4,632,134,667,156
03eb546463a81634,5,333,165,371,189
03eb546463a81634,6,144,117,185,141
03eb546463a81634,7,378,89,407,112
03eb546463a81634,8,216,187,254,210
03eb546463a81634,9,111,189,150,216
03eb546463a81634,10,573,179,610,203
03eb546463a81634,11,270,80,303,104
03eb546463a81634,12,492,67,524,91
03ec15f489751dd8,1,496,132,603,212
03ec165f58163a05,1,381,231,413,253
03ec165f58163a05,2,292,235,328,260
03ec165f58163a05,3,185,221,234,230
03ec165f58163a05,4,492,253,530,278
03ec75736b7acc12,1,363,255,446,317
03ec8dc7da17c636,1,244,339,307,382
03ecc13be840d82f,1,135,324,393,512
03ee89ba35cb66c3,1,530,137,631,200
03ee89ba35cb66c3,2,111,205,229,292
03ef18a1d8673280,1,342,107,424,171
03ef18a1d8673280,2,442,45,522,103
03ef18a1d8673280,3,543,160,625,215
03ef18a1d8673280,4,338,298,410,345
03ef18a1d8673280,5,225,373,325,439
03ef18a1d8673280,6,445,438,503,473
03ef18a1d8673280,7,205,129,285,178
03ef351ea8ca7954,1,29,142,75,172
03ef351ea8ca7954,2,246,150,296,182
03ef351ea8ca7954,3,600,128,642,155
03f12f1702886d41,1,384,147,439,181
03f12f1702886d41,2,248,165,306,200
03f325c033f191d4,1,301,230,360,264
03f464726eb13b7f,1,205,353,260,388
03f59170a2f4e728,1,267,260,317,294
03f59170a2f4e728,2,520,133,566,166
03f59170a2f4e728,3,203,270,238,294
03f5a6eea8b24eb6,1,407,285,507,369
03f5a6eea8b24eb6,2,278,207,371,278
03f5a6eea8b24eb6,3,628,160,657,181
03f5f8e5fa492f6e,1,189,379,414,590
03f629cc96e225d2,1,432,182,527,246
03f629cc96e225d2,2,711,256,762,283
03f629cc96e225d2,3,609,224,637,239
03f685db443ff48b,1,539,160,589,192
03f71935285a7c69,1,150,232,317,334
03f71935285a7c69,2,353,222,460,290
03f71b563db2c9d6,1,314,207,418,284
03f71b563db2c9d6,2,547,474,642,528
03f71b563db2c9d6,3,717,459,796,510
03f898ca0208cc1c,1,67,186,146,239
03f898ca0208cc1c,2,364,223,443,268
03f92adcef20afef,1,328,220,391,273
03f9766f8975d04a,1,243,198,376,281
03f9d3a4261b7384,1,433,440,594,553
03f9d3a4261b7384,2,196,211,267,256
03f9d3a4261b7384,3,440,270,495,303
03f9d3a4261b7384,4,590,166,656,224
03f9d3a4261b7384,5,17,316,150,397
03f9d3a4261b7384,6,372,335,415,365
03f9f912bd072257,1,277,365,526,512
03fa6b174720d506,1,259,206,321,240
03fb0e8b3653a519,1,122,321,413,525
03fc18b63bcdf2f1,1,367,261,419,289
03fdfb6b95c3e566,1,467,85,507,107
03fe814b5e6029d7,1,344,196,382,221
03febfab936a8021,1,297,172,402,243
03febfab936a8021,2,441,246,548,319
03ff737dedb9b36c,1,301,212,464,329
0403166a06ed48a5,1,477,192,597,286
04044af1ca775baf,1,65,332,105,353
